Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
AA0046CFUBOD,AA0046,F0C0Y76,59.74,0.0,0.0,9773.0,8,9773.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0060LUOTFB,super_AA0060,F0C0Y76,62.89,0.0,0.0,9638.6,13,9638.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0234TGPTKE,super_AA0234,F16C0Y165,40.12,0.0,0.0,9594.2,8,9594.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2573TFBQEY,BA2573,F16C0Y165,68.12,0.0,0.0,9560.6,72,9560.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0618TFBMBT,AA0618,F16C0Y165,51.15,0.0,0.0,9202.9,27,9202.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2314TFBZWS,BA2314,F16C0Y165,44.97,0.0,0.0,8803.5,69,8803.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2135TFBQEY,BA2135,F16C0Y165,49.94,0.0,0.0,8728.6,97,8728.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2273TFBSEN,BA2273,F16C0Y165,47.03,0.0,0.0,8589.8,46,8589.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2034SENQEY,BA2034,F16C0Y165,69.82,0.0,0.0,8504.5,84,8504.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0698TFBHFH,AA0698,F16C0Y165,53.33,0.0,0.0,8433.64,83,8433.64,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2377QEYTKD,BA2377,F0C0Y76,86.32,20.0,0.0,8346.3,21,8346.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2299TFBFVH,BA2299,F16C0Y165,50.91,0.0,0.0,8303.1,61,8303.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2490TFBCMJ,BA2490,F16C0Y165,68.36,0.0,0.0,8061.27,79,8061.27,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2043TFBQEY,BA2043,F16C0Y165,60.24,0.0,0.0,7759.63,94,7759.63,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA3490TFBGBU,AA3490,F0C0Y76,69.47,0.0,0.0,7738.2,28,7738.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2175TFBQEY,BA2175,F16C0Y165,46.3,0.0,0.0,7517.2,95,7517.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0047BODBER,AA0047,F12C12Y48,89.17,20.0,0.0,7372.4,9,7372.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0153BODPUA,super_AA0153,F12C12Y48,61.67,0.0,0.0,7329.2,16,7329.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2462TFBCAO,BA2462,F0C0Y76,69.74,0.0,0.0,7134.3,18,7134.3,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2545TFBQEY,BA2545,F16C0Y165,39.39,0.0,0.0,6971.6,20,6971.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2563QEYPBL,BA2563,F0C0Y76,86.05,20.0,0.0,6822.9,20,6822.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2579ZFHTFB,BA2579,F0C0Y76,63.68,0.0,0.0,6682.4,26,6682.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0694TFBHFH,AA0694,F16C0Y165,39.15,0.0,0.0,6491.8,28,6491.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0056KOVTFB,AA0056,F12C12Y48,65.83,0.0,0.0,6453.6,8,6453.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2478TUTQEY,super_BA2478,F0C0Y76,54.21,0.0,0.0,6339.2,16,6339.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0066KOVTFB,super_AA0066,F12C12Y48,62.5,0.0,0.0,6248.9,14,6248.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2487CMJTFB,BA2487,F16C0Y165,62.67,0.0,0.0,6222.9,60,6222.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2385ZZKTFB,BA2385,F0C0Y76,69.74,0.0,0.0,6090.3,31,6090.3,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2479ZMXTFB,BA2479,F0C0Y76,65.53,0.0,0.0,6041.9,23,6041.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2404TKDCPJ,super_BA2404,F0C0Y76,62.63,0.0,0.0,5957.8,9,5957.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2603MBYMBQ,BA2603,F0C0Y76,61.58,0.0,0.0,5909.1,7,5909.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2121TFBQEY,BA2121,F16C0Y165,41.94,0.0,0.0,5846.2,29,5846.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0153PNFBOD,super_AA0153,F12C12Y48,55.83,0.0,0.0,5823.0,6,5823.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2363CPJTFB,BA2363,F0C0Y76,63.42,0.0,0.0,5712.6,38,5712.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0066BODDEW,super_AA0066,F12C12Y48,87.5,20.0,0.0,5690.1,18,5690.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0064LUOTFB,super_AA0064,F0C0Y76,29.47,0.0,0.0,5627.6,13,5627.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2129TFBQEY,BA2129,F16C0Y165,38.42,0.0,0.0,5564.5,60,5564.5,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0614TFBMBT,AA0614,F0C0Y76,65.53,0.0,0.0,5500.2,30,5500.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2295TFBFVH,BA2295,F0C0Y76,55.26,0.0,0.0,5303.0,19,5303.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2039TFBQEY,BA2039,F16C0Y165,38.91,0.0,0.0,5293.33,55,5293.33,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2233ZWSTFB,BA2233,F0C0Y76,61.32,0.0,0.0,5233.5,38,5233.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2117ZZDTFB,BA2117,F0C0Y76,48.95,0.0,0.0,5233.4,27,5233.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2583ZFHTFB,BA2583,F0C0Y76,44.74,0.0,0.0,5207.7,20,5207.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2298FVHTFB,BA2298,F0C0Y76,56.32,0.0,0.0,4998.4,32,4998.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2096TFBBMX,BA2096,F0C0Y76,82.37,20.0,0.0,4965.6,22,4965.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2199NNIMBY,BA2199,F0C0Y76,62.89,0.0,0.0,4945.6,10,4945.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2239CPJTFB,BA2239,F0C0Y76,57.63,0.0,0.0,4766.0,22,4766.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2574PBLQEY,BA2574,F0C0Y76,52.11,0.0,0.0,4685.0,7,4685.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0062KOVTJU,super_AA0062,F0C0Y76,47.63,0.0,0.0,4656.13,17,4656.13,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2102TFBQTD,BA2102,F0C0Y76,59.74,0.0,0.0,4612.1,24,4612.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2267ZWSTFB,BA2267,F12C12Y48,90.0,20.0,0.0,4525.6,31,4525.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2220TFBQVX,BA2220,F0C0Y72,63.89,0.0,0.0,4519.7,16,4519.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2119ZZDTFB,BA2119,F0C0Y76,40.26,0.0,0.0,4518.6,15,4518.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2044QEYTFB,BA2044,F0C0Y76,69.74,0.0,0.0,4495.93,68,4495.93,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2332TFBHFH,BA2332,F0C0Y76,65.26,0.0,0.0,4417.5,42,4417.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2321HUGTFB,super_BA2321,F12C12Y48,55.0,0.0,0.0,4377.5,25,4377.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0052CSXGBJ,super_AA0052,F12C12Y48,36.25,0.0,0.0,4344.8,5,4344.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2052QEYTFB,BA2052,F0C0Y76,51.58,0.0,0.0,4344.2,36,4344.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0064KOVQTH,super_AA0064,F0C0Y76,48.68,0.0,0.0,4330.1,20,4330.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0151PNFBOD,super_AA0151,F12C12Y48,39.58,0.0,0.0,4303.6,9,4303.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2214TFBQVX,super_BA2214,F16C0Y165,27.03,0.0,0.0,4208.1,20,4208.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2109QTDTFB,BA2109,F0C0Y76,66.84,0.0,0.0,4128.4,30,4128.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2451ZWSQEY,BA2451,F0C0Y72,44.72,0.0,0.0,4086.1,35,4086.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2130QEYTFB,BA2130,F0C0Y76,67.89,0.0,0.0,4071.57,50,4071.57,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2042QEYTFB,BA2042,F0C0Y76,66.58,0.0,0.0,4014.1,62,4014.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2196MBYNNI,BA2196,F0C0Y76,53.42,0.0,0.0,3914.6,8,3914.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2389ZZKTFB,BA2389,F16C0Y165,20.36,0.0,0.0,3894.9,18,3894.9,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2046QEYTFB,BA2046,F0C0Y76,64.47,0.0,0.0,3894.63,64,3894.63,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0051GBJCSX,super_AA0051,F12C12Y48,42.08,0.0,0.0,3800.3,14,3800.3,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061KOVZBL,super_AA0061,F12C12Y48,59.17,0.0,0.0,3775.4,15,3775.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2264TFBZWS,BA2264,F12C12Y48,56.25,0.0,0.0,3723.1,25,3723.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0302TGPQTQ,super_AA0302,F16C0Y165,22.91,0.0,0.0,3672.1,10,3672.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2278SENTFB,BA2278,F12C12Y48,70.0,0.0,0.0,3641.2,23,3641.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2243ZWSTFB,BA2243,F0C0Y76,35.53,0.0,0.0,3622.1,16,3622.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0042CFUBOD,AA0042,F0C0Y76,23.68,0.0,0.0,3616.8,10,3616.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2218CPJMXT,super_BA2218,F0C0Y76,45.0,0.0,0.0,3521.4,11,3521.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2218MXTTFB,super_BA2218,F0C0Y76,41.84,0.0,0.0,3501.4,16,3501.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2077TKDMBY,BA2077,F0C0Y76,63.16,0.0,0.0,3467.4,8,3467.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2082SENQEY,BA2082,F0C0Y76,66.58,0.0,0.0,3449.6,30,3449.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2399CPJTFB,BA2399,F12C12Y48,56.67,0.0,0.0,3386.9,20,3386.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2167TKDQTQ,super_BA2167,F16C0Y165,18.18,0.0,0.0,3321.4,9,3321.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0073TJUKOV,super_AA0073,F0C0Y76,37.11,0.0,0.0,3266.7,20,3266.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2216TFBQVX,BA2216,F12C12Y48,57.5,0.0,0.0,3195.5,44,3195.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0069LUOKOV,super_AA0069,F12C12Y48,41.67,0.0,0.0,3071.5,9,3071.5,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2631TFBQEY,BA2631,F12C12Y48,61.25,0.0,0.0,3003.8,11,3003.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0070KOVTJU,super_AA0070,F0C0Y76,34.21,0.0,0.0,2981.8,18,2981.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061DEWBOD,super_AA0061,F12C12Y48,52.08,0.0,0.0,2950.1,12,2950.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2382TFBZZK,BA2382,F0C0Y76,28.68,0.0,0.0,2940.2,20,2940.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2142TFBCPJ,BA2142,F12C12Y48,58.33,0.0,0.0,2909.1,12,2909.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2594TFBHFH,BA2594,F12C12Y48,50.83,0.0,0.0,2840.0,22,2840.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0055GBJTDD,super_AA0055,F12C12Y48,20.0,0.0,0.0,2799.8,2,2799.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2491CMJTFB,BA2491,F12C12Y48,67.08,0.0,0.0,2699.6,39,2699.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2387ZZKTFB,BA2387,F0C0Y76,35.0,0.0,0.0,2679.0,23,2679.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2217MXTCPJ,super_BA2217,F0C0Y76,31.58,0.0,0.0,2589.8,7,2589.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2069FBUTFB,BA2069,F0C0Y76,40.53,0.0,0.0,2553.6,20,2553.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067TJUKOV,super_AA0067,F0C0Y76,25.26,0.0,0.0,2518.7,9,2518.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067LUOTJU,super_AA0067,F0C0Y76,21.05,0.0,0.0,2451.2,5,2451.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2001ZLNTFB,BA2001,F0C0Y72,51.39,0.0,0.0,2408.7,15,2408.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0195BODGBJ,AA0195,F12C12Y48,32.5,0.0,0.0,2273.77,33,2273.77,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2478QEYTFB,super_BA2478,F0C0Y76,33.68,0.0,0.0,2029.17,48,2029.17,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2202TFBZLN,BA2202,F0C0Y72,33.61,0.0,0.0,1978.1,15,1978.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2111QTDTFB,BA2111,F0C0Y76,26.32,0.0,0.0,1947.2,15,1947.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2158TFBFBU,BA2158,F0C0Y76,30.26,0.0,0.0,1766.1,14,1766.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065QTHKOV,super_AA0065,F0C0Y76,16.05,0.0,0.0,1591.6,12,1591.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0066ZBLKOV,super_AA0066,F12C12Y48,22.08,0.0,0.0,1429.7,10,1429.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065LUOXSH,super_AA0065,F0C0Y76,12.37,0.0,0.0,962.8,8,962.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2484TFBCMJ,BA2484,F12C12Y48,18.33,0.0,0.0,854.8,34,854.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0138BODPSE,AA0138,F0C0Y76,7.11,0.0,0.0,847.6,13,847.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0153PUAPNF,super_AA0153,F12C12Y48,6.25,0.0,0.0,530.6,4,530.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0062TJULUO,super_AA0062,F0C0Y76,3.42,0.0,0.0,447.2,4,447.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0152PNFPUA,super_AA0152,F0C0Y76,2.63,0.0,0.0,412.0,1,412.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064XSHLUO,super_AA0064,F0C0Y76,4.47,0.0,0.0,342.2,4,342.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0055TDDCSX,super_AA0055,F12C12Y48,2.08,0.0,0.0,214.0,1,214.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065XSHQTH,super_AA0065,F0C0Y76,1.05,0.0,0.0,96.0,1,96.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2215MXTQVX,super_BA2215,F16C0Y165,0.73,0.0,0.0,85.2,2,85.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0151PUAPNF,super_AA0151,F12C12Y48,0.83,0.0,0.0,78.8,1,78.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0066DEWZBL,super_AA0066,F12C12Y48,0.83,0.0,0.0,78.0,1,78.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2326HUGIMO,super_BA2326,F12C12Y48,1.67,0.0,0.0,61.6,1,61.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061ZBLDEW,super_AA0061,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064QTHXSH,super_AA0064,F0C0Y76,0.0,0.0,0.0,0.0,1,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2214QVXMXT,super_BA2214,F16C0Y165,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2321IMOHUG,super_BA2321,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2324HUGIMO,super_BA2324,F12C12Y48,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
