Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
AA0121,TFB,BOD,1,AA0121TFBBOD,F0C0Y76,76,76,76,212,212,76.0,76.0,58.77,22.21,100.0,100.0,14240.11,14240.11,8444.67,8444.67,5795.44,5795.44,8.01,8.01,avg=8.01; max=8.01; positive_legs=1,91,1,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0122,GBJ,TFB,1,AA0122GBJTFB,F0C0Y76,76,76,76,215,215,55.55,55.55,54.67,0.7,73.09,73.09,13117.47,13117.47,8564.17,8564.17,4553.31,4553.31,0.4375,0.4375,avg=0.44; max=0.44; positive_legs=1,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0123,TFB,GBJ,1,AA0123TFBGBJ,F16C0Y165,165,165,165,224,224,165.0,165.0,147.6,86.63,100.0,100.0,54475.6,54475.6,17180.8,17180.8,37294.8,37294.8,13.5775,13.5775,avg=13.58; max=13.58; positive_legs=1,128,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0124,GBJ,TFB,1,AA0124GBJTFB,F16C0Y165,165,165,165,215,215,87.9,87.9,73.57,0.0,53.27,53.27,20259.28,20259.28,16490.5,16490.5,3768.78,3768.78,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,46,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0125,TFB,GBJ,1,AA0125TFBGBJ,F0C0Y76,76,76,76,225,225,76.0,76.0,61.0,42.82,100.0,100.0,20256.32,20256.32,8962.5,8962.5,11293.82,11293.82,9.695,9.695,avg=9.70; max=9.70; positive_legs=1,86,1,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0126,GBJ,TFB,1,AA0126GBJTFB,F16C0Y165,165,165,165,218,218,91.05,91.05,78.91,0.0,55.18,55.18,19463.73,19463.73,16720.6,16720.6,2743.13,2743.13,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,21,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0127,TFB,GBJ,1,AA0127TFBGBJ,F0C0Y76,76,76,76,225,225,76.0,76.0,57.62,33.65,100.0,100.0,16845.08,16845.08,8962.5,8962.5,7882.58,7882.58,9.605,9.605,avg=9.61; max=9.61; positive_legs=1,26,1,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0128,GBJ,TFB,1,AA0128GBJTFB,F16C0Y165,165,165,165,210,210,97.05,97.05,77.53,0.72,58.82,58.82,22723.26,22723.26,16107.0,16107.0,6616.26,6616.26,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,58,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0129,TFB,GBJ,1,AA0129TFBGBJ,F16C0Y165,165,165,165,227,227,165.0,165.0,135.92,42.8,100.0,100.0,43101.82,43101.82,17410.9,17410.9,25690.92,25690.92,9.3375,9.3375,avg=9.34; max=9.34; positive_legs=1,140,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0132,BOD,QEY,1,AA0132BODQEY,F16C0Y165,165,165,165,223,223,86.3,86.3,85.7,0.0,52.3,52.3,19118.5,19118.5,17104.1,17104.1,2014.4,2014.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,14,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0134,BOD,QEY,1,AA0134BODQEY,F0C0Y76,76,76,76,223,223,57.0,57.0,48.58,0.0,75.0,75.0,13242.18,13242.18,8882.83,8882.83,4359.34,4359.34,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0135,QEY,BOD,1,AA0135QEYBOD,F0C0Y76,76,76,76,220,220,76.0,76.0,67.31,49.93,100.0,100.0,22627.88,22627.88,8763.33,8763.33,13864.55,13864.55,12.37,12.37,avg=12.37; max=12.37; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0136,BOD,QEY,1,AA0136BODQEY,F16C0Y165,165,165,165,220,220,93.4,93.4,87.3,0.0,56.61,56.61,21594.3,21594.3,16874.0,16874.0,4720.3,4720.3,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0137,QEY,BOD,1,AA0137QEYBOD,F16C0Y165,165,165,165,219,219,164.75,164.75,139.11,17.78,99.85,99.85,37848.99,37848.99,16797.3,16797.3,21051.69,21051.69,6.635,6.635,avg=6.64; max=6.64; positive_legs=1,95,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0138,BOD,PSE,1,AA0138BODPSE,F0C0Y76,76,76,76,370,370,7.1,7.1,3.97,0.0,9.34,9.34,1069.97,1069.97,14738.33,14738.33,-13668.36,-13668.36,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,13,1,0,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
AA0139,PSE,BOD,1,AA0139PSEBOD,F0C0Y76,76,76,76,391,391,76.0,76.0,68.93,118.12,100.0,100.0,22826.98,22826.98,15574.83,15574.83,7252.14,7252.14,13.9625,13.9625,avg=13.96; max=13.96; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0143,QEY,BOD,1,AA0143QEYBOD,F0C0Y76,76,76,76,220,220,76.0,76.0,59.58,57.22,100.0,100.0,17617.0,17617.0,8763.33,8763.33,8853.67,8853.67,9.68,9.68,avg=9.68; max=9.68; positive_legs=1,111,1,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0181,BOD,GBJ,1,AA0181BODGBJ,F0C0Y76,76,76,76,59,59,75.9,75.9,75.9,14.85,99.87,99.87,11470.5,11470.5,2350.17,2350.17,9120.33,9120.33,5.155,5.155,avg=5.16; max=5.16; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0182,GBJ,BOD,1,AA0182GBJBOD,F0C0Y76,76,76,76,61,61,75.45,75.45,68.88,8.48,99.28,99.28,12144.64,12144.64,2429.83,2429.83,9714.81,9714.81,4.155,4.155,avg=4.15; max=4.15; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0183,BOD,GBJ,1,AA0183BODGBJ,F0C0Y76,76,76,76,56,56,76.0,76.0,69.22,10.25,100.0,100.0,11430.9,11430.9,2230.67,2230.67,9200.23,9200.23,4.2325,4.2325,avg=4.23; max=4.23; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0184,GBJ,BOD,1,AA0184GBJBOD,F0C0Y76,76,76,76,60,60,57.75,57.75,50.4,0.0,75.99,75.99,8586.15,8586.15,2390.0,2390.0,6196.15,6196.15,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,25,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0187,BOD,GBJ,1,AA0187BODGBJ,F16C0Y165,165,165,165,56,56,121.0,121.0,85.28,3.6,73.33,73.33,17788.78,17788.78,4295.2,4295.2,13493.58,13493.58,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,79,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0188,GBJ,BOD,1,AA0188GBJBOD,F0C0Y72,72,72,72,60,60,57.75,57.75,55.18,0.0,80.21,80.21,8358.73,8358.73,2390.0,2390.0,5968.73,5968.73,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,17,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0189,BOD,GBJ,1,AA0189BODGBJ,F0C0Y76,76,76,76,58,58,75.75,75.75,58.6,10.78,99.67,99.67,10677.42,10677.42,2310.33,2310.33,8367.09,8367.09,3.83,3.83,avg=3.83; max=3.83; positive_legs=1,93,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0190,GBJ,BOD,1,AA0190GBJBOD,F0C0Y76,76,76,76,60,60,74.9,74.9,70.97,5.3,98.55,98.55,10867.45,10867.45,2390.0,2390.0,8477.45,8477.45,3.385,3.385,avg=3.39; max=3.39; positive_legs=1,18,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0191,BOD,GBJ,1,AA0191BODGBJ,F0C0Y76,76,76,76,57,57,76.0,76.0,65.45,20.22,100.0,100.0,11726.9,11726.9,2270.5,2270.5,9456.4,9456.4,4.9175,4.9175,avg=4.92; max=4.92; positive_legs=1,60,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0192,GBJ,BOD,1,AA0192GBJBOD,F0C0Y76,76,76,76,57,57,64.4,64.4,62.4,0.0,84.74,84.74,8833.12,8833.12,2270.5,2270.5,6562.62,6562.62,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0195,BOD,GBJ,1,AA0195BODGBJ,F0C0Y72,72,72,72,56,56,14.55,14.55,9.83,0.97,20.21,20.21,2264.08,2264.08,2230.67,2230.67,33.42,33.42,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,33,1,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0211,NAU,MBY,1,AA0211NAUMBY,F16C0Y165,165,165,165,172,172,152.75,152.75,152.75,5.2,92.58,92.58,21855.35,21855.35,13192.4,13192.4,8662.95,8662.95,1.83,1.83,avg=1.83; max=1.83; positive_legs=1,7,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0212,MBY,NAU,1,AA0212MBYNAU,F16C0Y165,165,165,165,151,151,163.85,163.85,163.85,23.75,99.3,99.3,22307.15,22307.15,11581.7,11581.7,10725.45,10725.45,5.1525,5.1525,avg=5.15; max=5.15; positive_legs=1,6,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0223,NFY,MBY,1,AA0223NFYMBY,F16C0Y165,165,165,165,240,240,158.5,158.5,157.12,10.03,96.06,96.06,24069.05,24069.05,18408.0,18408.0,5661.05,5661.05,3.93,3.93,avg=3.93; max=3.93; positive_legs=1,15,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0242,MBY,HEM,1,AA0242MBYHEM,F16C0Y165,165,165,165,180,180,164.7,164.7,164.7,40.35,99.82,99.82,22144.25,22144.25,13806.0,13806.0,8338.25,8338.25,4.545,4.545,avg=4.54; max=4.54; positive_legs=1,8,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0243,HEM,MBY,1,AA0243HEMMBY,F16C0Y165,165,165,165,205,205,162.5,162.5,160.7,13.0,98.48,98.48,21547.88,21547.88,15723.5,15723.5,5824.38,5824.38,3.7125,3.7125,avg=3.71; max=3.71; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0248,MBY,HEM,1,AA0248MBYHEM,F16C0Y165,165,165,165,185,185,165.0,165.0,162.75,39.9,100.0,100.0,21973.23,21973.23,14189.5,14189.5,7783.73,7783.73,5.05,5.05,avg=5.05; max=5.05; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0249,HEM,MBY,1,AA0249HEMMBY,F16C0Y165,165,165,165,207,207,165.0,165.0,163.55,77.58,100.0,100.0,24091.53,24091.53,15876.9,15876.9,8214.62,8214.62,5.225,5.225,avg=5.22; max=5.22; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0250,MBY,TKE,1,AA0250MBYTKE,F16C0Y165,165,165,165,136,136,158.35,158.35,147.58,8.61,95.97,95.97,21403.12,21403.12,10431.2,10431.2,10971.92,10971.92,2.705,2.705,avg=2.70; max=2.70; positive_legs=1,22,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0251,TKE,MBY,1,AA0251TKEMBY,F16C0Y165,165,165,165,154,154,165.0,165.0,159.0,85.48,100.0,100.0,29911.43,29911.43,11811.8,11811.8,18099.63,18099.63,7.4,7.4,avg=7.40; max=7.40; positive_legs=1,37,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0252,MBY,TKE,1,AA0252MBYTKE,F16C0Y165,165,165,165,143,143,101.35,101.35,83.19,0.0,61.42,61.42,12203.43,12203.43,10968.1,10968.1,1235.33,1235.33,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0254,MBY,QWS,1,AA0254MBYQWS,F16C0Y165,165,165,165,172,172,163.9,163.9,152.65,17.43,99.33,99.33,22750.63,22750.63,13192.4,13192.4,9558.23,9558.23,4.4775,4.4775,avg=4.48; max=4.48; positive_legs=1,23,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0255,TKE,MBY,1,AA0255TKEMBY,F16C0Y165,165,165,165,158,158,164.6,164.6,156.85,13.47,99.76,99.76,27303.47,27303.47,12118.6,12118.6,15184.87,15184.87,5.445,5.445,avg=5.45; max=5.45; positive_legs=1,28,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0256,MBY,NFY,1,AA0256MBYNFY,F16C0Y165,165,165,165,209,209,161.9,161.9,161.9,20.7,98.12,98.12,25286.05,25286.05,16030.3,16030.3,9255.75,9255.75,5.36,5.36,avg=5.36; max=5.36; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0259,QWS,MBY,1,AA0259QWSMBY,F16C0Y165,165,165,165,196,196,165.0,165.0,159.8,122.68,100.0,100.0,31755.48,31755.48,15033.2,15033.2,16722.28,16722.28,7.8,7.8,avg=7.80; max=7.80; positive_legs=1,50,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0300,TFB,TGP,1,AA0300TFBTGP,F16C0Y165,165,165,165,124,124,107.5,107.5,100.76,0.03,65.15,65.15,12510.36,12510.36,9510.8,9510.8,2999.56,2999.56,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0303,TGP,TFB,1,AA0303TGPTFB,F16C0Y165,165,165,165,124,124,153.15,153.15,142.12,3.05,92.82,92.82,16182.5,16182.5,9510.8,9510.8,6671.7,6671.7,1.15,1.15,avg=1.15; max=1.15; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0304,TFB,TGP,1,AA0304TFBTGP,F16C0Y165,165,165,165,126,126,142.3,142.3,136.6,0.03,86.24,86.24,16521.85,16521.85,9664.2,9664.2,6857.65,6857.65,0.0675,0.0675,avg=0.07; max=0.07; positive_legs=1,14,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0305,TGP,TFB,1,AA0305TGPTFB,F16C0Y165,165,165,165,125,125,162.4,162.4,148.55,10.12,98.42,98.42,18638.15,18638.15,9587.5,9587.5,9050.65,9050.65,3.0125,3.0125,avg=3.01; max=3.01; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0313,TGP,TFB,1,AA0313TGPTFB,F16C0Y165,165,165,165,123,123,164.05,164.05,143.93,15.07,99.42,99.42,20424.38,20424.38,9434.1,9434.1,10990.27,10990.27,3.195,3.195,avg=3.20; max=3.20; positive_legs=1,68,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0315,TGP,TFB,1,AA0315TGPTFB,F16C0Y165,165,165,165,124,124,164.0,164.0,152.08,15.42,99.39,99.39,21790.3,21790.3,9510.8,9510.8,12279.5,12279.5,3.5275,3.5275,avg=3.53; max=3.53; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0316,TFB,TGP,1,AA0316TFBTGP,F16C0Y165,165,165,165,125,125,122.15,122.15,115.19,0.1,74.03,74.03,15075.92,15075.92,9587.5,9587.5,5488.42,5488.42,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0318,TFB,TGP,1,AA0318TFBTGP,F16C0Y165,165,165,165,128,128,151.85,151.85,145.58,4.28,92.03,92.03,17588.65,17588.65,9817.6,9817.6,7771.05,7771.05,1.47,1.47,avg=1.47; max=1.47; positive_legs=1,25,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0320,TFB,TKD,1,AA0320TFBTKD,F16C0Y165,165,165,165,122,122,164.55,164.55,157.47,19.37,99.73,99.73,23360.09,23360.09,9357.4,9357.4,14002.69,14002.69,3.5825,3.5825,avg=3.58; max=3.58; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0323,TKD,TFB,1,AA0323TKDTFB,F16C0Y165,165,165,165,119,119,128.85,128.85,123.95,0.0,78.09,78.09,15727.85,15727.85,9127.3,9127.3,6600.55,6600.55,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,19,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0324,TFB,TKD,1,AA0324TFBTKD,F16C0Y165,165,165,165,122,122,165.0,165.0,156.95,57.53,100.0,100.0,22867.05,22867.05,9357.4,9357.4,13509.65,13509.65,4.2725,4.2725,avg=4.27; max=4.27; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0325,TKD,TFB,1,AA0325TKDTFB,F16C0Y165,165,165,165,118,118,158.8,158.8,143.43,8.21,96.24,96.24,16047.48,16047.48,9050.6,9050.6,6996.88,6996.88,1.72,1.72,avg=1.72; max=1.72; positive_legs=1,39,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0326,TFB,TKD,1,AA0326TFBTKD,F16C0Y165,165,165,165,122,122,134.8,134.8,125.45,0.0,81.7,81.7,15059.62,15059.62,9357.4,9357.4,5702.23,5702.23,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0327,TKD,TFB,1,AA0327TKDTFB,F16C0Y165,165,165,165,118,118,154.5,154.5,145.65,7.92,93.64,93.64,16815.05,16815.05,9050.6,9050.6,7764.45,7764.45,2.015,2.015,avg=2.01; max=2.01; positive_legs=1,32,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0328,TFB,TKD,1,AA0328TFBTKD,F16C0Y165,165,165,165,123,123,161.55,161.55,143.52,16.48,97.91,97.91,18063.21,18063.21,9434.1,9434.1,8629.11,8629.11,3.0975,3.0975,avg=3.10; max=3.10; positive_legs=1,54,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0329,TKD,TFB,1,AA0329TKDTFB,F16C0Y165,165,165,165,119,119,159.45,159.45,154.8,3.2,96.64,96.64,20168.08,20168.08,9127.3,9127.3,11040.77,11040.77,1.935,1.935,avg=1.93; max=1.93; positive_legs=1,29,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0342,TFB,PBL,1,AA0342TFBPBL,F16C0Y165,165,165,165,120,120,134.25,134.25,127.12,0.0,81.36,81.36,15417.02,15417.02,9204.0,9204.0,6213.02,6213.02,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0343,PBL,TFB,1,AA0343PBLTFB,F16C0Y165,165,165,165,113,113,156.9,156.9,141.97,4.62,95.09,95.09,16759.95,16759.95,8667.1,8667.1,8092.85,8092.85,1.4175,1.4175,avg=1.42; max=1.42; positive_legs=1,22,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0344,TFB,PBL,1,AA0344TFBPBL,F16C0Y165,165,165,165,122,122,120.8,120.8,114.73,0.0,73.21,73.21,13206.6,13206.6,9357.4,9357.4,3849.2,3849.2,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0346,TFB,PBL,1,AA0346TFBPBL,F0C0Y76,76,76,76,123,123,75.6,75.6,73.11,12.31,99.47,99.47,8731.68,8731.68,4899.5,4899.5,3832.18,3832.18,3.4425,3.4425,avg=3.44; max=3.44; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0347,PBL,TFB,1,AA0347PBLTFB,F0C0Y76,76,76,76,116,116,76.0,76.0,69.42,66.1,100.0,100.0,9905.0,9905.0,4620.67,4620.67,5284.33,5284.33,4.1475,4.1475,avg=4.15; max=4.15; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0349,PBL,TFB,1,AA0349PBLTFB,F0C0Y76,76,76,76,114,114,75.05,75.05,67.33,9.83,98.75,98.75,7799.88,7799.88,4541.0,4541.0,3258.88,3258.88,3.0375,3.0375,avg=3.04; max=3.04; positive_legs=1,18,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0354,TFB,PBL,1,AA0354TFBPBL,F12C12Y48,48,48,48,120,120,47.5,47.5,43.73,11.2,98.96,98.96,5385.75,5385.75,3816.0,3816.0,1569.75,1569.75,3.8325,3.8325,avg=3.83; max=3.83; positive_legs=1,20,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0357,PBL,TFB,1,AA0357PBLTFB,F16C0Y165,165,165,165,114,114,162.35,162.35,151.5,13.25,98.39,98.39,17244.4,17244.4,8743.8,8743.8,8500.6,8500.6,2.8125,2.8125,avg=2.81; max=2.81; positive_legs=1,35,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0362,TFB,TNG,1,AA0362TFBTNG,F16C0Y165,165,165,165,107,107,146.0,146.0,122.56,0.12,88.48,88.48,18452.73,18452.73,8206.9,8206.9,10245.83,10245.83,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,54,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0363,TNG,TFB,1,AA0363TNGTFB,F16C0Y165,165,165,165,108,108,138.2,138.2,108.23,0.12,83.76,83.76,16896.22,16896.22,8283.6,8283.6,8612.62,8612.62,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,52,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0365,TNG,TFB,1,AA0365TNGTFB,F16C0Y165,165,165,165,108,108,164.85,164.85,147.98,22.52,99.91,99.91,23634.98,23634.98,8283.6,8283.6,15351.38,15351.38,4.72,4.72,avg=4.72; max=4.72; positive_legs=1,65,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0368,TFB,TNG,1,AA0368TFBTNG,F16C0Y165,165,165,165,101,101,165.0,165.0,149.95,23.0,100.0,100.0,23875.7,23875.7,7746.7,7746.7,16129.0,16129.0,5.0625,5.0625,avg=5.06; max=5.06; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0372,TFB,TNG,1,AA0372TFBTNG,F0C0Y76,76,76,76,100,100,75.5,75.5,63.03,14.05,99.34,99.34,10757.83,10757.83,3983.33,3983.33,6774.5,6774.5,4.78,4.78,avg=4.78; max=4.78; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0373,TNG,TFB,1,AA0373TNGTFB,F16C0Y165,165,165,165,107,107,165.0,165.0,134.92,27.9,100.0,100.0,21031.28,21031.28,8206.9,8206.9,12824.38,12824.38,4.725,4.725,avg=4.73; max=4.73; positive_legs=1,82,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0385,TGP,QEY,1,AA0385TGPQEY,F0C0Y76,76,76,76,101,101,75.6,75.6,73.67,16.75,99.47,99.47,9377.75,9377.75,4023.17,4023.17,5354.58,5354.58,3.8475,3.8475,avg=3.85; max=3.85; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0388,QEY,TGP,1,AA0388QEYTGP,F0C0Y76,76,76,76,115,115,76.0,76.0,71.05,40.9,100.0,100.0,9755.48,9755.48,4580.83,4580.83,5174.64,5174.64,4.2075,4.2075,avg=4.21; max=4.21; positive_legs=1,16,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
