Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
BA2570QEYTFB,BA2570,F16C0Y165,88.85,5.0,0.16,14098.14,155,14124.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2311QEYCPJ,BA2311,F0C0Y76,82.7,5.0,0.16,6299.15,16,6311.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2046QEYTFB,BA2046,F0C0Y76,72.3,5.0,0.16,4428.83,64,4440.99,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2296FVHTFB,BA2296,F16C0Y165,93.39,20.0,0.1525,14812.95,83,14838.11,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2506TFBHFH,BA2506,F0C0Y76,82.96,5.0,0.1475,6349.48,42,6360.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0693HFHTFB,AA0693,F16C0Y165,91.58,10.0,0.145,14686.33,116,14710.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2048QEYHFH,BA2048,F0C0Y72,86.74,5.0,0.14,5773.97,17,5784.05,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2357HFHQEY,BA2357,F0C0Y76,79.01,5.0,0.14,5514.9,17,5525.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0488TFBTBO,AA0488,F16C0Y165,86.39,5.0,0.1325,16009.87,18,16031.74,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2339QEYFVH,BA2339,F0C0Y76,84.74,15.0,0.1325,4652.58,49,4662.65,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2092NGSQEY,super_BA2092,F0C0Y76,81.97,5.0,0.13,4457.8,24,4467.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2589QEYPBL,BA2589,F0C0Y76,81.64,5.0,0.1025,6872.25,13,6880.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2232QEYZWS,BA2232,F12C12Y48,85.31,20.0,0.1025,4843.75,33,4848.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0225TGPQEY,super_AA0225,F16C0Y165,85.82,10.0,0.095,15656.65,26,15672.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2377QEYTKD,BA2377,F0C0Y76,82.76,10.0,0.0925,8070.57,21,8077.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0304TFBTGP,AA0304,F16C0Y165,86.24,10.0,0.0675,16521.85,14,16532.99,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2409ZWSTFB,BA2409,F0C0Y76,84.14,5.0,0.06,6771.7,47,6776.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2514CPJQEY,BA2514,F12C12Y48,84.79,5.0,0.0575,3329.7,25,3332.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2340TFBNTP,BA2340,F0C0Y72,82.01,10.0,0.055,6715.43,41,6719.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2051TFBQEY,BA2051,F0C0Y76,86.78,20.0,0.055,4891.3,62,4895.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2644QEYFVH,super_BA2644,F0C0Y76,88.03,5.0,0.055,4249.21,41,4253.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2056QEYTFB,BA2056,F0C0Y72,84.31,10.0,0.0525,4509.42,59,4513.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2162QEYTFB,BA2162,F12C12Y48,80.73,10.0,0.0525,3490.71,52,3493.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2168QTQTKD,super_BA2168,F0C0Y76,83.88,5.0,0.0475,8029.75,18,8033.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2181TFBQEY,BA2181,F0C0Y76,90.66,30.0,0.0475,5855.75,64,5859.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2485CMJTFB,BA2485,F16C0Y165,83.45,5.0,0.0325,11274.4,116,11279.76,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2026QEYTFB,BA2026,F0C0Y76,85.33,10.0,0.0275,5591.15,83,5593.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2488TFBCMJ,BA2488,F16C0Y165,84.18,5.0,0.0225,10567.59,110,10571.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2129TFBQEY,BA2129,F0C0Y76,84.01,10.0,0.0125,5568.34,60,5569.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2234TFBHFH,BA2234,F0C0Y76,83.68,10.0,0.01,6117.82,30,6118.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0092BODTFB,AA0092,F16C0Y165,66.09,0.0,0.0,23571.29,72,23571.29,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0128GBJTFB,AA0128,F16C0Y165,58.82,0.0,0.0,22723.26,58,22723.26,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0136BODQEY,AA0136,F16C0Y165,56.61,0.0,0.0,21594.3,29,21594.3,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0094BODTFB,AA0094,F16C0Y165,49.3,0.0,0.0,21383.55,18,21383.55,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0124GBJTFB,AA0124,F16C0Y165,53.27,0.0,0.0,20259.28,46,20259.28,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0126GBJTFB,AA0126,F16C0Y165,55.18,0.0,0.0,19463.73,21,19463.73,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0132BODQEY,AA0132,F16C0Y165,52.3,0.0,0.0,19118.5,14,19118.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0084BODTFB,AA0084,F16C0Y165,55.61,0.0,0.0,18107.42,69,18107.42,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0106BODTFB,AA0106,F16C0Y165,26.7,0.0,0.0,15618.27,15,15618.27,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0820TNGTFB,super_AA0820,F16C0Y165,69.03,0.0,0.0,14985.68,43,14985.68,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0082BODTFB,AA0082,F16C0Y165,49.67,0.0,0.0,14895.45,60,14895.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0232TBOTKE,super_AA0232,F16C0Y165,56.45,0.0,0.0,14779.8,14,14779.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA3298BODEVU,AA3298,F12C12Y48,64.58,0.0,0.0,13175.45,13,13175.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0403TKDQEY,AA0403,F16C0Y165,64.45,0.0,0.0,13169.47,30,13169.47,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2265ZWSTFB,BA2265,F16C0Y165,66.36,0.0,0.0,12774.88,49,12774.88,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0300TFBTGP,AA0300,F16C0Y165,65.15,0.0,0.0,12510.36,29,12510.36,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2266TFBZWS,BA2266,F16C0Y165,59.64,0.0,0.0,12290.15,79,12290.15,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0252MBYTKE,AA0252,F16C0Y165,61.42,0.0,0.0,12203.43,23,12203.43,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0498TFBTBO,AA0498,F16C0Y165,63.42,0.0,0.0,11781.45,29,11781.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0600TFBMBT,AA0600,F16C0Y165,60.36,0.0,0.0,11577.0,10,11577.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2348TFBNTP,BA2348,F16C0Y165,56.61,0.0,0.0,11517.77,49,11517.77,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2383ZZKTFB,BA2383,F16C0Y165,65.64,0.0,0.0,11507.9,35,11507.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2148TFBCPJ,BA2148,F16C0Y165,67.21,0.0,0.0,10574.83,37,10574.83,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0062LUOTFB,super_AA0062,F0C0Y76,66.32,0.0,0.0,10360.68,14,10360.68,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0234TGPTKE,super_AA0234,F16C0Y165,41.55,0.0,0.0,9972.45,8,9972.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0104BODTFB,AA0104,F0C0Y76,54.41,0.0,0.0,9874.02,13,9874.02,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0646CMJMBT,AA0646,F16C0Y165,67.58,0.0,0.0,9561.35,4,9561.35,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2573TFBQEY,BA2573,F16C0Y165,66.21,0.0,0.0,9391.93,72,9391.93,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0618TFBMBT,AA0618,F16C0Y165,53.3,0.0,0.0,9385.02,27,9385.02,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2015TFBQEY,BA2015,F16C0Y165,54.21,0.0,0.0,9347.38,79,9347.38,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0046CFUBOD,AA0046,F0C0Y72,59.79,0.0,0.0,9157.5,8,9157.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2135TFBQEY,BA2135,F16C0Y165,49.24,0.0,0.0,8609.55,97,8609.55,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2299TFBFVH,BA2299,F16C0Y165,51.48,0.0,0.0,8455.82,61,8455.82,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0698TFBHFH,AA0698,F16C0Y165,50.58,0.0,0.0,7972.24,83,7972.24,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2151TFBQEY,BA2151,F16C0Y165,57.42,0.0,0.0,7920.75,78,7920.75,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2175TFBQEY,BA2175,F16C0Y165,47.52,0.0,0.0,7715.38,95,7715.38,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2207ZLNTFB,BA2207,F16C0Y165,65.24,0.0,0.0,7710.35,19,7710.35,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2043TFBQEY,BA2043,F16C0Y165,57.24,0.0,0.0,7606.83,94,7606.83,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA3490TFBGBU,AA3490,F0C0Y76,65.86,0.0,0.0,7312.23,28,7312.23,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2002TFBZLN,BA2002,F16C0Y165,61.76,0.0,0.0,7233.62,28,7233.62,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0153BODPUA,super_AA0153,F12C12Y48,58.96,0.0,0.0,7139.6,16,7139.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2545TFBQEY,BA2545,F16C0Y165,39.79,0.0,0.0,7049.96,20,7049.96,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2579ZFHTFB,BA2579,F0C0Y76,66.38,0.0,0.0,6934.85,26,6934.85,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2227ZWSTFB,BA2227,F0C0Y72,69.1,0.0,0.0,6762.59,31,6762.59,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0066KOVTFB,super_AA0066,F12C12Y48,66.88,0.0,0.0,6750.65,14,6750.65,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2487CMJTFB,BA2487,F16C0Y165,67.09,0.0,0.0,6738.2,60,6738.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0694TFBHFH,AA0694,F16C0Y165,40.55,0.0,0.0,6625.7,28,6625.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2478TUTQEY,super_BA2478,F0C0Y76,57.57,0.0,0.0,6495.55,16,6495.55,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2117ZZDTFB,BA2117,F0C0Y76,57.89,0.0,0.0,6270.45,27,6270.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2603MBYMBQ,BA2603,F0C0Y76,61.84,0.0,0.0,6011.48,7,6011.48,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2121TFBQEY,BA2121,F16C0Y165,42.76,0.0,0.0,5968.88,29,5968.88,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2404TKDCPJ,super_BA2404,F0C0Y76,62.89,0.0,0.0,5951.1,9,5951.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2385ZZKTFB,BA2385,F0C0Y76,67.24,0.0,0.0,5898.57,31,5898.57,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0056KOVTFB,AA0056,F0C0Y76,37.43,0.0,0.0,5811.4,8,5811.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2479ZMXTFB,BA2479,F0C0Y76,62.76,0.0,0.0,5697.97,23,5697.97,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2298FVHTFB,BA2298,F0C0Y76,59.34,0.0,0.0,5597.75,32,5597.75,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0153PNFBOD,super_AA0153,F12C12Y48,51.46,0.0,0.0,5532.85,6,5532.85,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2297TFBSEN,BA2297,F0C0Y76,68.49,0.0,0.0,5485.78,38,5485.78,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2295TFBFVH,BA2295,F0C0Y76,55.66,0.0,0.0,5433.85,19,5433.85,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2583ZFHTFB,BA2583,F0C0Y76,46.45,0.0,0.0,5244.57,20,5244.57,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2119ZZDTFB,BA2119,F0C0Y76,44.61,0.0,0.0,5242.52,15,5242.52,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2233ZWSTFB,BA2233,F0C0Y76,62.63,0.0,0.0,5222.43,38,5222.43,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0064LUOTFB,super_AA0064,F0C0Y76,26.05,0.0,0.0,5174.65,13,5174.65,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2239CPJTFB,BA2239,F0C0Y76,60.07,0.0,0.0,4989.25,22,4989.25,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2321HUGTFB,super_BA2321,F12C12Y48,61.35,0.0,0.0,4936.45,25,4936.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2199NNIMBY,BA2199,F0C0Y76,64.08,0.0,0.0,4793.95,10,4793.95,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2574PBLQEY,BA2574,F0C0Y76,52.04,0.0,0.0,4679.4,7,4679.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2473TFBQEY,super_BA2473,F0C0Y76,66.97,0.0,0.0,4456.52,48,4456.52,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2102TFBQTD,BA2102,F0C0Y76,55.46,0.0,0.0,4426.28,24,4426.28,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0062KOVTJU,super_AA0062,F0C0Y76,45.13,0.0,0.0,4424.06,17,4424.06,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2214TFBQVX,super_BA2214,F0C0Y76,61.18,0.0,0.0,4416.33,20,4416.33,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0052CSXGBJ,super_AA0052,F12C12Y48,37.4,0.0,0.0,4370.45,5,4370.45,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064KOVQTH,super_AA0064,F0C0Y76,48.22,0.0,0.0,4361.77,20,4361.77,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0151PNFBOD,super_AA0151,F12C12Y48,38.75,0.0,0.0,4286.07,9,4286.07,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2220TFBQVX,BA2220,F0C0Y76,57.7,0.0,0.0,4285.72,16,4285.72,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2052QEYTFB,BA2052,F0C0Y76,50.66,0.0,0.0,4272.58,36,4272.58,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2332TFBHFH,BA2332,F0C0Y76,61.32,0.0,0.0,4161.47,42,4161.47,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0052GBJBOD,super_AA0052,F12C12Y48,68.96,0.0,0.0,4156.7,8,4156.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2225HFHTFB,BA2225,F0C0Y76,58.49,0.0,0.0,4140.02,30,4140.02,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0051GBJCSX,super_AA0051,F12C12Y48,43.96,0.0,0.0,4100.85,14,4100.85,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2044QEYTFB,BA2044,F0C0Y76,63.42,0.0,0.0,4056.89,68,4056.89,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2243ZWSTFB,BA2243,F0C0Y76,39.87,0.0,0.0,3996.25,16,3996.25,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2264TFBZWS,BA2264,F12C12Y48,59.38,0.0,0.0,3991.23,25,3991.23,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2130QEYTFB,BA2130,F0C0Y76,62.7,0.0,0.0,3888.6,50,3888.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0302TGPQTQ,super_AA0302,F16C0Y165,23.88,0.0,0.0,3867.33,10,3867.33,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2109QTDTFB,BA2109,F0C0Y76,61.45,0.0,0.0,3801.92,30,3801.92,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2218CPJMXT,super_BA2218,F0C0Y76,48.22,0.0,0.0,3785.45,11,3785.45,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0042CFUBOD,AA0042,F0C0Y76,24.67,0.0,0.0,3742.03,10,3742.03,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061KOVZBL,super_AA0061,F12C12Y48,59.48,0.0,0.0,3733.6,15,3733.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2196MBYNNI,BA2196,F0C0Y76,51.18,0.0,0.0,3713.3,8,3713.3,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2107QTDTFB,BA2107,F0C0Y76,55.99,0.0,0.0,3638.42,34,3638.42,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2104TFBQTD,BA2104,F0C0Y76,49.8,0.0,0.0,3626.13,35,3626.13,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0073TJUKOV,super_AA0073,F0C0Y76,40.46,0.0,0.0,3619.02,20,3619.02,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2389ZZKTFB,BA2389,F16C0Y165,18.79,0.0,0.0,3613.33,18,3613.33,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2077TKDMBY,BA2077,F0C0Y76,66.25,0.0,0.0,3517.9,8,3517.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2218MXTTFB,super_BA2218,F0C0Y76,40.99,0.0,0.0,3493.48,16,3493.48,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2538CPJQEY,BA2538,F12C12Y48,69.48,0.0,0.0,3447.57,28,3447.57,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2082SENQEY,BA2082,F0C0Y76,63.36,0.0,0.0,3360.15,30,3360.15,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2236SENQEY,BA2236,F0C0Y76,62.04,0.0,0.0,3224.13,32,3224.13,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2216TFBQVX,BA2216,F12C12Y48,56.87,0.0,0.0,3196.77,44,3196.77,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2167TKDQTQ,super_BA2167,F16C0Y165,17.27,0.0,0.0,3195.05,9,3195.05,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2142TFBCPJ,BA2142,F12C12Y48,60.52,0.0,0.0,3124.7,12,3124.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2399CPJTFB,BA2399,F12C12Y48,52.5,0.0,0.0,3118.9,20,3118.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0069LUOKOV,super_AA0069,F12C12Y48,41.25,0.0,0.0,3084.35,9,3084.35,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061DEWBOD,super_AA0061,F12C12Y48,51.25,0.0,0.0,2925.42,12,2925.42,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2382TFBZZK,BA2382,F0C0Y76,27.7,0.0,0.0,2919.78,20,2919.78,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0070KOVTJU,super_AA0070,F0C0Y76,32.76,0.0,0.0,2898.43,18,2898.43,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2631TFBQEY,BA2631,F16C0Y165,17.06,0.0,0.0,2839.0,11,2839.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2387ZZKTFB,BA2387,F0C0Y76,36.45,0.0,0.0,2829.75,23,2829.75,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2217MXTCPJ,super_BA2217,F0C0Y76,33.75,0.0,0.0,2816.6,7,2816.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067TJUKOV,super_AA0067,F0C0Y76,27.63,0.0,0.0,2700.7,9,2700.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0055GBJTDD,super_AA0055,F12C12Y48,19.17,0.0,0.0,2683.6,2,2683.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2069FBUTFB,BA2069,F12C12Y48,67.08,0.0,0.0,2653.15,20,2653.15,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2594TFBHFH,BA2594,F12C12Y48,47.71,0.0,0.0,2642.52,22,2642.52,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2001ZLNTFB,BA2001,F0C0Y72,50.97,0.0,0.0,2474.22,15,2474.22,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2491CMJTFB,BA2491,F12C12Y48,64.69,0.0,0.0,2414.23,39,2414.23,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0195BODGBJ,AA0195,F0C0Y72,20.21,0.0,0.0,2180.48,33,2180.48,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2111QTDTFB,BA2111,F0C0Y76,27.43,0.0,0.0,2026.6,15,2026.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2202TFBZLN,BA2202,F0C0Y72,32.57,0.0,0.0,1988.3,15,1988.3,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2478QEYTFB,super_BA2478,F0C0Y76,34.61,0.0,0.0,1963.37,48,1963.37,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067LUOTJU,super_AA0067,F0C0Y76,15.33,0.0,0.0,1791.85,5,1791.85,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065QTHKOV,super_AA0065,F0C0Y76,17.24,0.0,0.0,1734.0,12,1734.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2158TFBFBU,BA2158,F12C12Y48,45.1,0.0,0.0,1628.1,14,1628.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
