Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P000841,0.63,0.63,AA0055BODGBJ,super_AA0055,F12C12Y48
P000842,2.25,2.25,AA0055BODGBJ,super_AA0055,F12C12Y48
P000843,0.32,0.32,AA0055BODGBJ,super_AA0055,F12C12Y48
P000845,2.29,2.29,AA0055BODGBJ,super_AA0055,F12C12Y48
P000846,15.22,15.22,AA0055BODGBJ,super_AA0055,F12C12Y48
P000847,0.3,0.3,AA0181BODGBJ,AA0181,F0C0Y76
P000848,13.21,9.51,AA0181BODGBJ,AA0181,F0C0Y76
P000849,14.59,14.59,AA0181BODGBJ,AA0181,F0C0Y76
P000850,11.62,11.62,AA0181BODGBJ,AA0181,F0C0Y76
P000851,7.98,7.98,AA0181BODGBJ,AA0181,F0C0Y76
P000852,0.95,0.95,AA0181BODGBJ,AA0181,F0C0Y76
P000853,16.05,16.05,AA0181BODGBJ,AA0181,F0C0Y76
P000856,1.44,1.44,AA0181BODGBJ,AA0181,F0C0Y76
P000857,13.56,13.56,AA0181BODGBJ,AA0181,F0C0Y76
P000858,0.04,0.04,AA0183BODGBJ,AA0183,F0C0Y76
P000859,12.76,7.7,AA0183BODGBJ,AA0183,F0C0Y76
P000860,10.95,10.95,AA0183BODGBJ,AA0183,F0C0Y76
P000861,5.62,5.62,AA0183BODGBJ,AA0183,F0C0Y76
P000862,5.85,5.85,AA0183BODGBJ,AA0183,F0C0Y76
P000863,0.04,0.04,AA0183BODGBJ,AA0183,F0C0Y76
P000864,11.9,11.9,AA0183BODGBJ,AA0183,F0C0Y76
P000865,0.04,0.04,AA0183BODGBJ,AA0183,F0C0Y76
P000867,6.65,6.65,AA0183BODGBJ,AA0183,F0C0Y76
P000868,14.56,14.56,AA0183BODGBJ,AA0183,F0C0Y76
P000870,17.63,17.63,AA0187BODGBJ,AA0187,F0C0Y76
P000871,5.17,5.17,AA0187BODGBJ,AA0187,F0C0Y76
P000872,5.84,5.84,AA0187BODGBJ,AA0187,F0C0Y76
P000873,3.74,3.74,AA0187BODGBJ,AA0187,F0C0Y76
P000874,0.81,0.81,AA0187BODGBJ,AA0187,F0C0Y76
P000875,2.89,2.89,AA0187BODGBJ,AA0187,F0C0Y76
P000877,0.05,0.05,AA0187BODGBJ,AA0187,F0C0Y76
P000878,0.04,0.04,AA0187BODGBJ,AA0187,F0C0Y76
P000879,8.36,8.36,AA0187BODGBJ,AA0187,F0C0Y76
P000881,15.24,15.24,AA0189BODGBJ,AA0189,F0C0Y76
P000882,4.75,4.75,AA0189BODGBJ,AA0189,F0C0Y76
P000883,1.96,1.96,AA0189BODGBJ,AA0189,F0C0Y76
P000884,7.78,7.78,AA0189BODGBJ,AA0189,F0C0Y76
P000885,0.33,0.33,AA0189BODGBJ,AA0189,F0C0Y76
P000886,5.56,5.56,AA0189BODGBJ,AA0189,F0C0Y76
P000888,0.06,0.06,AA0189BODGBJ,AA0189,F0C0Y76
P000889,1.7,1.7,AA0189BODGBJ,AA0189,F0C0Y76
P000890,5.96,5.96,AA0189BODGBJ,AA0189,F0C0Y76
P000892,20.88,6.67,AA0191BODGBJ,AA0191,F0C0Y76
P000893,7.21,7.21,AA0191BODGBJ,AA0191,F0C0Y76
P000894,2.92,2.92,AA0191BODGBJ,AA0191,F0C0Y76
P000895,12.13,12.13,AA0191BODGBJ,AA0191,F0C0Y76
P000896,0.32,0.32,AA0191BODGBJ,AA0191,F0C0Y76
P000897,8.7,8.7,AA0191BODGBJ,AA0191,F0C0Y76
P000898,0.33,0.33,AA0191BODGBJ,AA0191,F0C0Y76
P000900,0.31,0.31,AA0191BODGBJ,AA0191,F0C0Y76
P000901,16.55,16.55,AA0191BODGBJ,AA0191,F0C0Y76
P000903,0.68,0.68,AA0195BODGBJ,AA0195,F12C12Y48
P000906,0.67,0.67,AA0195BODGBJ,AA0195,F12C12Y48
P000907,0.99,0.99,AA0195BODGBJ,AA0195,F12C12Y48
P000908,0.34,0.34,AA0195BODGBJ,AA0195,F12C12Y48
P000912,2.24,2.24,AA0195BODGBJ,AA0195,F12C12Y48
P000914,0.66,0.66,AA0084BODTFB -> AA3490TFBGBU,AA0084 -> AA3490,F16C0Y165 -> F0C0Y76
P000923,0.33,0.33,AA0084BODTFB -> AA3490TFBGBU,AA0084 -> AA3490,F16C0Y165 -> F0C0Y76
P000925,1.33,1.33,AA0092BODTFB -> AA3490TFBGBU,AA0092 -> AA3490,F16C0Y165 -> F0C0Y76
P000927,0.33,0.33,AA0092BODTFB -> AA3490TFBGBU,AA0092 -> AA3490,F16C0Y165 -> F0C0Y76
P000929,0.66,0.66,AA0092BODTFB -> AA3490TFBGBU,AA0092 -> AA3490,F16C0Y165 -> F0C0Y76
P000930,0.33,0.33,AA0092BODTFB -> AA3490TFBGBU,AA0092 -> AA3490,F16C0Y165 -> F0C0Y76
P000936,0.67,0.67,AA0112BODTFB -> BA2539TFBGBU,AA0112 -> BA2539,F0C0Y76 -> F0C0Y76
P000944,0.33,0.33,AA0112BODTFB -> BA2539TFBGBU,AA0112 -> BA2539,F0C0Y76 -> F0C0Y76
P000951,0.33,0.33,AA0114BODTFB -> BA2539TFBGBU,AA0114 -> BA2539,F0C0Y76 -> F0C0Y76
P000952,0.33,0.33,AA0114BODTFB -> BA2539TFBGBU,AA0114 -> BA2539,F0C0Y76 -> F0C0Y76
P000960,1.0,1.0,AA0134BODQEY -> BA2533QEYGBU,AA0134 -> BA2533,F16C0Y165 -> F0C0Y76
P000969,2.17,2.17,AA0092BODTFB -> AA0226TFBHEM,AA0092,F16C0Y165
P000972,0.33,0.33,AA0092BODTFB -> AA0226TFBHEM,AA0092,F16C0Y165
P000976,2.4,2.4,AA0092BODTFB -> AA0226TFBHEM,AA0092,F16C0Y165
P000980,1.97,1.97,AA0096BODTFB -> AA0328TFBTKD -> AA0226TKDHEM,AA0096 -> AA0328 -> super_AA0226,F0C0Y76 -> F16C0Y165 -> F16C0Y165
P000987,0.25,0.25,AA0096BODTFB -> AA0328TFBTKD -> AA0226TKDHEM,AA0096 -> AA0328 -> super_AA0226,F0C0Y76 -> F16C0Y165 -> F16C0Y165
P000993,0.66,0.66,AA0080BODTFB -> BA2410TFBHFH,AA0080 -> BA2410,F0C0Y76 -> F12C12Y48
P001004,2.99,2.99,AA0082BODTFB -> BA2506TFBHFH,AA0082 -> BA2506,F16C0Y165 -> F0C0Y72
P001005,2.0,2.0,AA0082BODTFB -> BA2506TFBHFH,AA0082 -> BA2506,F16C0Y165 -> F0C0Y72
P001011,0.66,0.66,AA0082BODTFB -> BA2506TFBHFH,AA0082 -> BA2506,F16C0Y165 -> F0C0Y72
P001015,0.66,0.66,AA0084BODTFB -> BA2248TFBHFH,AA0084 -> BA2248,F16C0Y165 -> F0C0Y72
P001025,0.33,0.33,AA0084BODTFB -> BA2594TFBHFH,AA0084 -> BA2594,F16C0Y165 -> F12C12Y48
P001044,0.33,0.33,AA0090BODTFB -> BA2138TFBHFH,AA0090 -> BA2138,F0C0Y76 -> F0C0Y76
P001047,1.33,1.33,AA0092BODTFB -> AA0694TFBHFH,AA0092 -> AA0694,F16C0Y165 -> F0C0Y76
P001048,3.32,3.32,AA0092BODTFB -> AA0694TFBHFH,AA0092 -> AA0694,F16C0Y165 -> F0C0Y76
P001054,1.0,1.0,AA0092BODTFB -> AA0694TFBHFH,AA0092 -> AA0694,F16C0Y165 -> F0C0Y76
P001056,0.5,0.5,AA0096BODTFB -> BA2410TFBHFH,AA0096 -> BA2410,F0C0Y76 -> F12C12Y48
P001069,0.66,0.66,AA0098BODTFB -> AA0698TFBHFH,AA0098 -> AA0698,F0C0Y76 -> F0C0Y76
P001070,0.33,0.33,AA0098BODTFB -> AA0698TFBHFH,AA0098 -> AA0698,F0C0Y76 -> F0C0Y76
P001078,0.33,0.33,AA0112BODTFB -> BA2372TFBHFH,AA0112 -> BA2372,F0C0Y76 -> F0C0Y76
P001081,0.33,0.33,AA0112BODTFB -> BA2372TFBHFH,AA0112 -> BA2372,F0C0Y76 -> F0C0Y76
P001087,2.66,2.66,AA0112BODTFB -> BA2372TFBHFH,AA0112 -> BA2372,F0C0Y76 -> F0C0Y76
P001098,0.33,0.33,AA0112BODTFB -> BA2392TFBHFH,AA0112 -> BA2392,F0C0Y76 -> F0C0Y76
P001110,0.33,0.33,AA0114BODTFB -> BA2392TFBHFH,AA0114 -> BA2392,F0C0Y76 -> F0C0Y76
P001113,0.33,0.33,AA0120BODTFB -> BA2444TFBHFH,AA0120 -> BA2444,F16C0Y165 -> F0C0Y76
P001114,0.68,0.68,AA0120BODTFB -> BA2444TFBHFH,AA0120 -> BA2444,F16C0Y165 -> F0C0Y76
P001122,0.33,0.33,AA0120BODTFB -> BA2506TFBHFH,AA0120 -> BA2506,F16C0Y165 -> F0C0Y72
P001141,0.33,0.33,AA0136BODQEY -> BA2356QEYHFH,AA0136 -> BA2356,F16C0Y165 -> F0C0Y76
P001152,0.03,0.03,AA0114BODTFB -> AA0730TFBJBI,AA0114 -> super_AA0730,F0C0Y76 -> F16C0Y165
P001154,0.66,0.66,AA0114BODTFB -> AA0730TFBJBI,AA0114 -> super_AA0730,F0C0Y76 -> F16C0Y165
P001156,0.12,0.12,AA0062BODKOV,super_AA0062,F16C0Y165
P001157,13.93,13.93,AA0062BODKOV,super_AA0062,F16C0Y165
P001158,1.81,1.81,AA0062BODKOV,super_AA0062,F16C0Y165
P001159,21.08,21.08,AA0062BODKOV,super_AA0062,F16C0Y165
P001160,11.34,11.34,AA0062BODKOV,super_AA0062,F16C0Y165
P001161,0.99,0.99,AA0062BODKOV,super_AA0062,F16C0Y165
P001163,9.41,9.41,AA0062BODKOV,super_AA0062,F16C0Y165
P001164,23.61,23.61,AA0062BODKOV,super_AA0062,F16C0Y165
P001165,27.72,27.72,AA0062BODKOV,super_AA0062,F16C0Y165
P001167,1.81,1.81,AA0064BODKOV,super_AA0064,F0C0Y76
P001168,7.33,7.33,AA0064BODKOV,super_AA0064,F0C0Y76
P001169,4.31,4.31,AA0064BODKOV,super_AA0064,F0C0Y76
P001170,2.49,2.49,AA0064BODKOV,super_AA0064,F0C0Y76
P001171,11.94,11.94,AA0064BODKOV,super_AA0064,F0C0Y76
P001174,5.71,5.71,AA0064BODKOV,super_AA0064,F0C0Y76
P001175,15.84,15.84,AA0064BODKOV,super_AA0064,F0C0Y76
P001176,22.03,22.03,AA0064BODKOV,super_AA0064,F0C0Y76
P001179,3.96,3.96,AA0066BODKOV,,
P001181,3.08,3.08,AA0066BODKOV,,
P001182,2.17,2.17,AA0066BODKOV,,
P001186,4.62,4.62,AA0066BODKOV,,
P001187,5.61,5.61,AA0066BODKOV,,
P001188,0.31,0.31,AA0070BODKOV,super_AA0070,F0C0Y76
P001190,11.82,11.82,AA0070BODKOV,super_AA0070,F0C0Y76
P001192,11.51,11.51,AA0070BODKOV,super_AA0070,F0C0Y76
P001193,7.39,7.39,AA0070BODKOV,super_AA0070,F0C0Y76
P001196,5.02,5.02,AA0070BODKOV,super_AA0070,F0C0Y76
P001197,13.55,13.55,AA0070BODKOV,super_AA0070,F0C0Y76
P001198,17.5,17.5,AA0070BODKOV,super_AA0070,F0C0Y76
P001209,0.37,0.37,AA0062BODKOV -> AA0064KOVLUO,super_AA0062,F16C0Y165
P001212,5.91,5.91,AA0062BODLUO,,
P001213,14.32,14.32,AA0062BODLUO,,
P001214,10.27,10.27,AA0062BODLUO,,
P001215,5.1,5.1,AA0062BODLUO,,
P001216,4.94,4.94,AA0062BODLUO,,
P001220,14.09,14.09,AA0062BODLUO,,
P001221,0.41,0.41,AA0064BODLUO,,
P001223,2.69,2.69,AA0064BODLUO,,
P001224,4.35,4.35,AA0064BODLUO,,
P001225,2.74,2.74,AA0064BODLUO,,
P001226,5.08,5.08,AA0064BODLUO,,
P001231,0.98,0.98,AA0064BODLUO,,
P001242,0.33,0.33,AA0112BODTFB -> AA0065TFBLUO,AA0112 -> super_AA0065,F0C0Y76 -> F12C12Y48
P001252,0.25,0.25,AA0080BODTFB -> AA0618TFBMBT,AA0080 -> AA0618,F0C0Y76 -> F16C0Y165
P001258,0.29,0.29,AA0082BODTFB -> AA0618TFBMBT,AA0082 -> AA0618,F16C0Y165 -> F16C0Y165
P001274,0.35,0.35,AA0084BODTFB -> AA0618TFBMBT,AA0084 -> AA0618,F16C0Y165 -> F16C0Y165
P001277,0.92,0.92,AA0090BODTFB -> AA0614TFBMBT,AA0090 -> AA0614,F0C0Y76 -> F0C0Y76
P001279,0.85,0.85,AA0090BODTFB -> AA0614TFBMBT,AA0090 -> AA0614,F0C0Y76 -> F0C0Y76
P001285,1.58,1.58,AA0090BODTFB -> AA0614TFBMBT,AA0090 -> AA0614,F0C0Y76 -> F0C0Y76
P001286,0.3,0.3,AA0090BODTFB -> AA0614TFBMBT,AA0090 -> AA0614,F0C0Y76 -> F0C0Y76
P001289,0.32,0.32,AA0092BODTFB -> AA0614TFBMBT,AA0092 -> AA0614,F16C0Y165 -> F0C0Y76
P001290,0.33,0.33,AA0092BODTFB -> AA0614TFBMBT,AA0092 -> AA0614,F16C0Y165 -> F0C0Y76
P001296,0.53,0.53,AA0092BODTFB -> AA0614TFBMBT,AA0092 -> AA0614,F16C0Y165 -> F0C0Y76
P001301,0.3,0.3,AA0108BODTFB -> AA0600TFBMBT,AA0108 -> AA0600,F0C0Y76 -> F16C0Y165
P001310,0.08,0.08,AA0112BODTFB -> AA0608TFBMBT,AA0112 -> AA0608,F0C0Y76 -> F16C0Y165
P001312,1.82,1.82,AA0112BODTFB -> AA0608TFBMBT,AA0112 -> AA0608,F0C0Y76 -> F16C0Y165
P001313,0.04,0.04,AA0112BODTFB -> AA0608TFBMBT,AA0112 -> AA0608,F0C0Y76 -> F16C0Y165
P001317,0.12,0.12,AA0112BODTFB -> AA0608TFBMBT,AA0112 -> AA0608,F0C0Y76 -> F16C0Y165
P001318,0.05,0.05,AA0112BODTFB -> AA0608TFBMBT,AA0112 -> AA0608,F0C0Y76 -> F16C0Y165
P001323,0.63,0.63,AA0114BODTFB -> AA0604TFBMBT,AA0114 -> AA0604,F0C0Y76 -> F16C0Y165
P001328,0.03,0.03,AA0114BODTFB -> AA0604TFBMBT,AA0114 -> AA0604,F0C0Y76 -> F16C0Y165
P001332,0.05,0.05,AA0114BODTFB -> AA0606TFBMBT,AA0114 -> AA0606,F0C0Y76 -> F16C0Y165
P001334,0.21,0.21,AA0114BODTFB -> AA0606TFBMBT,AA0114 -> AA0606,F0C0Y76 -> F16C0Y165
P001339,0.08,0.08,AA0114BODTFB -> AA0606TFBMBT,AA0114 -> AA0606,F0C0Y76 -> F16C0Y165
P001343,0.08,0.08,AA0114BODTFB -> AA0608TFBMBT,AA0114 -> AA0608,F0C0Y76 -> F16C0Y165
P001345,0.62,0.62,AA0114BODTFB -> AA0608TFBMBT,AA0114 -> AA0608,F0C0Y76 -> F16C0Y165
P001346,0.04,0.04,AA0114BODTFB -> AA0608TFBMBT,AA0114 -> AA0608,F0C0Y76 -> F16C0Y165
P001350,0.12,0.12,AA0114BODTFB -> AA0608TFBMBT,AA0114 -> AA0608,F0C0Y76 -> F16C0Y165
P001351,0.05,0.05,AA0114BODTFB -> AA0608TFBMBT,AA0114 -> AA0608,F0C0Y76 -> F16C0Y165
P001354,0.05,0.05,AA0120BODTFB -> AA0606TFBMBT,AA0120 -> AA0606,F16C0Y165 -> F16C0Y165
P001366,0.67,0.67,AA0120BODTFB -> AA0610TFBMBT,AA0120 -> AA0610,F16C0Y165 -> F16C0Y165
P001367,3.46,3.46,AA0120BODTFB -> AA0610TFBMBT,AA0120 -> AA0610,F16C0Y165 -> F16C0Y165
P001368,1.12,1.12,AA0120BODTFB -> AA0610TFBMBT,AA0120 -> AA0610,F16C0Y165 -> F16C0Y165
P001373,0.95,0.95,AA0120BODTFB -> AA0610TFBMBT,AA0120 -> AA0610,F16C0Y165 -> F16C0Y165
P001374,0.25,0.25,AA0120BODTFB -> AA0610TFBMBT,AA0120 -> AA0610,F16C0Y165 -> F16C0Y165
P001377,0.35,0.35,AA0120BODTFB -> AA0612TFBMBT,AA0120 -> AA0612,F16C0Y165 -> F16C0Y165
P001378,0.31,0.31,AA0120BODTFB -> AA0612TFBMBT,AA0120 -> AA0612,F16C0Y165 -> F16C0Y165
P001379,0.96,0.96,AA0120BODTFB -> AA0612TFBMBT,AA0120 -> AA0612,F16C0Y165 -> F16C0Y165
P001384,0.73,0.73,AA0120BODTFB -> AA0612TFBMBT,AA0120 -> AA0612,F16C0Y165 -> F16C0Y165
P001395,1.08,1.08,AA0134BODQEY -> AA0622QEYMBT,AA0134 -> AA0622,F16C0Y165 -> F16C0Y165
P001398,0.41,0.41,AA0136BODQEY -> AA0620QEYMBT,AA0136 -> AA0620,F16C0Y165 -> F16C0Y165
P001400,1.72,1.72,AA0136BODQEY -> AA0620QEYMBT,AA0136 -> AA0620,F16C0Y165 -> F16C0Y165
P001404,0.35,0.35,AA0136BODQEY -> AA0620QEYMBT,AA0136 -> AA0620,F16C0Y165 -> F16C0Y165
P001406,0.83,0.83,AA0136BODQEY -> AA0620QEYMBT,AA0136 -> AA0620,F16C0Y165 -> F16C0Y165
P001408,0.33,0.33,AA0080BODTFB -> AA0476TFBMBY,AA0080 -> AA0476,F0C0Y76 -> F16C0Y165
P001410,0.33,0.33,AA0080BODTFB -> AA0476TFBMBY,AA0080 -> AA0476,F0C0Y76 -> F16C0Y165
P001412,0.67,0.67,AA0080BODTFB -> AA0476TFBMBY,AA0080 -> AA0476,F0C0Y76 -> F16C0Y165
P001420,0.67,0.67,AA0082BODTFB -> AA0470TFBMBY,AA0082 -> AA0470,F16C0Y165 -> F16C0Y165
P001434,0.33,0.33,AA0082BODTFB -> AA0476TFBMBY,AA0082 -> AA0476,F16C0Y165 -> F16C0Y165
P001449,0.67,0.67,AA0084BODTFB -> AA0474TFBMBY,AA0084 -> AA0474,F16C0Y165 -> F16C0Y165
P001450,0.33,0.33,AA0084BODTFB -> AA0474TFBMBY,AA0084 -> AA0474,F16C0Y165 -> F16C0Y165
P001451,0.33,0.33,AA0084BODTFB -> AA0474TFBMBY,AA0084 -> AA0474,F16C0Y165 -> F16C0Y165
P001454,0.33,0.33,AA0084BODTFB -> AA0476TFBMBY,AA0084 -> AA0476,F16C0Y165 -> F16C0Y165
P001456,0.66,0.66,AA0084BODTFB -> AA0476TFBMBY,AA0084 -> AA0476,F16C0Y165 -> F16C0Y165
P001460,0.33,0.33,AA0084BODTFB -> AA0476TFBMBY,AA0084 -> AA0476,F16C0Y165 -> F16C0Y165
P001466,0.33,0.33,AA0090BODTFB -> AA0450TFBMBY,AA0090 -> AA0450,F0C0Y76 -> F0C0Y76
P001467,1.33,1.33,AA0090BODTFB -> AA0450TFBMBY,AA0090 -> AA0450,F0C0Y76 -> F0C0Y76
P001473,0.6,0.6,AA0090BODTFB -> AA0450TFBMBY,AA0090 -> AA0450,F0C0Y76 -> F0C0Y76
P001482,0.3,0.3,AA0090BODTFB -> AA0462TFBMBY,AA0090 -> AA0462,F0C0Y76 -> F0C0Y76
P001487,0.49,0.49,AA0096BODTFB -> AA0476TFBMBY,AA0096 -> AA0476,F0C0Y76 -> F16C0Y165
P001500,1.0,1.0,AA0112BODTFB -> AA0244TFBMBY,AA0112 -> super_AA0244,F0C0Y76 -> F16C0Y165
P001506,0.33,0.33,AA0112BODTFB -> AA0244TFBMBY,AA0112 -> super_AA0244,F0C0Y76 -> F16C0Y165
P001509,0.33,0.33,AA0112BODTFB -> AA0456TFBMBY,AA0112 -> AA0456,F0C0Y76 -> F16C0Y165
P001511,0.3,0.3,AA0112BODTFB -> AA0456TFBMBY,AA0112 -> AA0456,F0C0Y76 -> F16C0Y165
P001515,0.02,0.02,AA0112BODTFB -> AA0456TFBMBY,AA0112 -> AA0456,F0C0Y76 -> F16C0Y165
P001518,0.64,0.64,AA0114BODTFB -> AA0456TFBMBY,AA0114 -> AA0456,F0C0Y76 -> F16C0Y165
P001522,0.66,0.66,AA0114BODTFB -> AA0456TFBMBY,AA0114 -> AA0456,F0C0Y76 -> F16C0Y165
P001526,0.02,0.02,AA0114BODTFB -> AA0456TFBMBY,AA0114 -> AA0456,F0C0Y76 -> F16C0Y165
P001537,0.03,0.03,AA0114BODTFB -> AA0458TFBMBY,AA0114 -> AA0458,F0C0Y76 -> F16C0Y165
P001538,0.33,0.33,AA0114BODTFB -> AA0458TFBMBY,AA0114 -> AA0458,F0C0Y76 -> F16C0Y165
P001542,0.66,0.66,AA0120BODTFB -> AA0470TFBMBY,AA0120 -> AA0470,F16C0Y165 -> F16C0Y165
P001544,0.3,0.3,AA0120BODTFB -> AA0470TFBMBY,AA0120 -> AA0470,F16C0Y165 -> F16C0Y165
P001548,0.03,0.03,AA0120BODTFB -> AA0470TFBMBY,AA0120 -> AA0470,F16C0Y165 -> F16C0Y165
P001559,0.33,0.33,AA0136BODQEY -> AA0566QEYMBY,AA0136 -> AA0566,F16C0Y165 -> F0C0Y76
P001562,0.87,0.87,AA0136BODQEY -> AA0568QEYMBY,AA0136 -> AA0568,F16C0Y165 -> F16C0Y165
P001570,0.48,0.48,AA0136BODQEY -> AA0568QEYMBY,AA0136 -> AA0568,F16C0Y165 -> F16C0Y165
P001576,0.99,0.99,AA0080BODTFB -> AA3476TFBMHC,AA0080 -> AA3476,F0C0Y76 -> F0C0Y76
P001585,3.58,3.58,AA0084BODTFB -> AA3476TFBMHC,AA0084 -> AA3476,F16C0Y165 -> F0C0Y76
P001587,0.66,0.66,AA0084BODTFB -> AA3476TFBMHC,AA0084 -> AA3476,F16C0Y165 -> F0C0Y76
P001596,0.75,0.75,AA0096BODTFB -> AA3476TFBMHC,AA0096 -> AA3476,F0C0Y76 -> F0C0Y76
P001598,1.0,1.0,AA0096BODTFB -> AA3476TFBMHC,AA0096 -> AA3476,F0C0Y76 -> F0C0Y76
P001603,0.02,0.02,AA0096BODTFB -> AA3476TFBMHC,AA0096 -> AA3476,F0C0Y76 -> F0C0Y76
P001607,0.05,0.05,AA0120BODTFB -> AA3474TFBMHC,AA0120 -> AA3474,F16C0Y165 -> F0C0Y76
P001609,0.03,0.03,AA0120BODTFB -> AA3474TFBMHC,AA0120 -> AA3474,F16C0Y165 -> F0C0Y76
P001610,1.3,1.3,AA0120BODTFB -> AA3474TFBMHC,AA0120 -> AA3474,F16C0Y165 -> F0C0Y76
P001618,3.76,3.76,AA0134BODQEY -> AA3478QEYMHC,AA0134 -> AA3478,F16C0Y165 -> F0C0Y76
P001625,0.05,0.05,AA0134BODQEY -> AA3478QEYMHC,AA0134 -> AA3478,F16C0Y165 -> F0C0Y76
P001632,0.33,0.33,AA0090BODTFB -> BA2214TFBMXT,AA0090,F0C0Y76
P001639,0.66,0.66,AA0092BODTFB -> BA2214TFBMXT,AA0092,F16C0Y165
P001643,0.35,0.35,AA0092BODTFB -> BA2214TFBMXT,AA0092,F16C0Y165
P001650,0.66,0.66,AA0098BODTFB -> BA2214TFBMXT,AA0098,F0C0Y76
P001663,0.33,0.33,AA0120BODTFB -> BA2217TFBMXT,AA0120 -> super_BA2217,F16C0Y165 -> F0C0Y76
P001665,0.65,0.65,AA0120BODTFB -> BA2217TFBMXT,AA0120 -> super_BA2217,F16C0Y165 -> F0C0Y76
P001673,1.15,1.15,AA0114BODTFB -> AA0758TFBNDJ,AA0114 -> AA0758,F0C0Y76 -> F16C0Y165
P001674,0.97,0.97,AA0114BODTFB -> AA0758TFBNDJ,AA0114 -> AA0758,F0C0Y76 -> F16C0Y165
P001680,4.77,4.77,AA0114BODTFB -> AA0758TFBNDJ,AA0114 -> AA0758,F0C0Y76 -> F16C0Y165
P001682,0.33,0.33,AA0114BODTFB -> AA0758TFBNDJ,AA0114 -> AA0758,F0C0Y76 -> F16C0Y165
P001684,1.22,1.22,AA0112BODTFB -> AA0018TFBNDP,AA0112 -> AA0018,F0C0Y76 -> F16C0Y165
P001687,0.77,0.77,AA0112BODTFB -> AA0018TFBNDP,AA0112 -> AA0018,F0C0Y76 -> F16C0Y165
P001693,0.99,0.99,AA0112BODTFB -> AA0018TFBNDP,AA0112 -> AA0018,F0C0Y76 -> F16C0Y165
P001697,1.24,1.24,AA0114BODTFB -> AA0018TFBNDP,AA0114 -> AA0018,F0C0Y76 -> F16C0Y165
P001698,0.37,0.37,AA0114BODTFB -> AA0018TFBNDP,AA0114 -> AA0018,F0C0Y76 -> F16C0Y165
P001699,0.66,0.66,AA0114BODTFB -> AA0018TFBNDP,AA0114 -> AA0018,F0C0Y76 -> F16C0Y165
P001704,0.51,0.51,AA0114BODTFB -> AA0018TFBNDP,AA0114 -> AA0018,F0C0Y76 -> F16C0Y165
P001709,0.33,0.33,AA0080BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0080 -> BA2061 -> BA2093,F0C0Y76 -> F0C0Y76 -> F16C0Y165
P001713,0.03,0.03,AA0080BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0080 -> BA2061 -> BA2093,F0C0Y76 -> F0C0Y76 -> F16C0Y165
P001719,1.39,1.39,AA0082BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0082 -> BA2061 -> BA2093,F16C0Y165 -> F0C0Y76 -> F16C0Y165
P001724,0.03,0.03,AA0082BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0082 -> BA2061 -> BA2093,F16C0Y165 -> F0C0Y76 -> F16C0Y165
P001725,0.25,0.25,AA0082BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0082 -> BA2061 -> BA2093,F16C0Y165 -> F0C0Y76 -> F16C0Y165
P001730,3.74,3.74,AA0086BODTFB -> BA2461TFBNGS,AA0086 -> BA2461,F0C0Y76 -> F12C12Y48
P001737,1.0,1.0,AA0086BODTFB -> BA2461TFBNGS,AA0086 -> BA2461,F0C0Y76 -> F12C12Y48
P001741,0.21,0.21,AA0090BODTFB -> BA2461TFBNGS,AA0090 -> BA2461,F0C0Y76 -> F12C12Y48
P001753,0.37,0.37,AA0092BODTFB -> BA2627TFBQEY -> BA2091QEYNGS,AA0092 -> BA2627 -> BA2091,F16C0Y165 -> F12C12Y48 -> F0C0Y76
P001763,0.33,0.33,AA0098BODTFB -> BA2461TFBNGS,AA0098 -> BA2461,F0C0Y76 -> F12C12Y48
P001774,0.67,0.67,AA0136BODQEY -> BA2091QEYNGS,AA0136 -> BA2091,F16C0Y165 -> F0C0Y76
P001785,1.02,1.02,AA0136BODQEY -> BA2093QEYNGS,AA0136 -> BA2093,F16C0Y165 -> F16C0Y165
P001790,0.03,0.03,AA0136BODQEY -> BA2093QEYNGS,AA0136 -> BA2093,F16C0Y165 -> F16C0Y165
P001791,1.02,1.02,AA0136BODQEY -> BA2093QEYNGS,AA0136 -> BA2093,F16C0Y165 -> F16C0Y165
P001801,0.79,0.79,AA0090BODTFB -> AA0016TFBNJB,AA0090 -> AA0016,F0C0Y76 -> F16C0Y165
P001802,0.69,0.69,AA0090BODTFB -> AA0016TFBNJB,AA0090 -> AA0016,F0C0Y76 -> F16C0Y165
P001807,0.35,0.35,AA0092BODTFB -> AA0016TFBNJB,AA0092 -> AA0016,F16C0Y165 -> F16C0Y165
P001812,0.39,0.39,AA0092BODTFB -> AA0016TFBNJB,AA0092 -> AA0016,F16C0Y165 -> F16C0Y165
P001823,2.25,2.25,AA0098BODTFB -> AA0016TFBNJB,AA0098 -> AA0016,F0C0Y76 -> F16C0Y165
P001825,0.33,0.33,AA0098BODTFB -> AA0016TFBNJB,AA0098 -> AA0016,F0C0Y76 -> F16C0Y165
P001829,1.7,1.7,AA0080BODTFB -> BA2396TFBNTP,AA0080 -> BA2396,F0C0Y76 -> F0C0Y76
