ProductID,Org,Des,Flight1,Flight2,Flight3,Fare,Total_Demand
P000364,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,250,0.42
P000365,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,386,0.4
P000366,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,269,0
P000367,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,313,0
P000368,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,405,0
P000369,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,105,0
P000370,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,512,0
P000371,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,248,0
P000372,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,321,0
P000373,BOD,CPJ,AA0120BODTFB,BA2426TFBCPJ,.,349,0
P000374,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,449,0
P000375,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,250,0.6
P000376,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,386,0
P000377,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,269,0
P000378,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,313,0
P000379,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,405,0
P000380,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,105,0
P000381,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,512,0
P000382,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,248,0
P000383,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,321,0
P000384,BOD,CPJ,AA0134BODQEY,BA2223QEYCPJ,.,349,0
P000385,BOD,CSX,AA0051BODCSX,.,.,132,0.04
P000386,BOD,CSX,AA0051BODCSX,.,.,197,0.47
P000387,BOD,CSX,AA0051BODCSX,.,.,301,2.3
P000388,BOD,CSX,AA0051BODCSX,.,.,222,0.12
P000389,BOD,CSX,AA0051BODCSX,.,.,238,13.29
P000390,BOD,CSX,AA0051BODCSX,.,.,339,12.22
P000391,BOD,CSX,AA0051BODCSX,.,.,101,2.1
P000392,BOD,CSX,AA0051BODCSX,.,.,218,0.04
P000393,BOD,CSX,AA0051BODCSX,.,.,184,0.47
P000394,BOD,CSX,AA0051BODCSX,.,.,134,1.02
P000395,BOD,CSX,AA0051BODCSX,.,.,334,17.7
P000396,BOD,CSX,AA0055BODCSX,.,.,132,0
P000397,BOD,CSX,AA0055BODCSX,.,.,197,0.5
P000398,BOD,CSX,AA0055BODCSX,.,.,301,0.51
P000399,BOD,CSX,AA0055BODCSX,.,.,222,0.04
P000400,BOD,CSX,AA0055BODCSX,.,.,238,6.9
P000401,BOD,CSX,AA0055BODCSX,.,.,339,6.76
P000402,BOD,CSX,AA0055BODCSX,.,.,101,0.33
P000403,BOD,CSX,AA0055BODCSX,.,.,218,0
P000404,BOD,CSX,AA0055BODCSX,.,.,184,4.03
P000405,BOD,CSX,AA0055BODCSX,.,.,134,0.04
P000406,BOD,CSX,AA0055BODCSX,.,.,334,17.67
P000407,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,132,0
P000408,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,197,0
P000409,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,301,0.88
P000410,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,222,0
P000411,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,238,0
P000412,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,339,0.72
P000413,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,101,0
P000414,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,218,0
P000415,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,184,0
P000416,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,134,0
P000417,BOD,CSX,AA0187BODGBJ,AA0051GBJCSX,.,334,0.42
P000418,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,132,0
P000419,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,197,0
P000420,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,301,0
P000421,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,222,0
P000422,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,238,1.65
P000423,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,339,0.72
P000424,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,101,0
P000425,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,218,0
P000426,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,184,0
P000427,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,134,0
P000428,BOD,CSX,AA0189BODGBJ,AA0051GBJCSX,.,334,5.27
P000429,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,491,0.36
P000430,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,235,5.64
P000431,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,412,0.3
P000432,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,263,0
P000433,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,319,0
P000434,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,454,0
P000435,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,137,0
P000436,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,491,0
P000437,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,189,0.1
P000438,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,258,1.02
P000439,BOD,CVS,AA0080BODTFB,AA0520TFBCVS,.,426,0.96
P000440,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,491,0
P000441,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,235,0.64
P000442,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,412,0
P000443,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,263,0
P000444,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,319,0
P000445,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,454,0
P000446,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,137,0
P000447,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,491,0
P000448,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,189,0.1
P000449,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,258,0
P000450,BOD,CVS,AA0080BODTFB,AA0524TFBCVS,.,426,0
P000451,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,491,0.36
P000452,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,235,0
P000453,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,412,0
P000454,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,263,0
P000455,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,319,0
P000456,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,454,0
P000457,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,137,0
P000458,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,491,0
P000459,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,189,0.1
P000460,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,258,0
P000461,BOD,CVS,AA0082BODTFB,AA0520TFBCVS,.,426,0
P000462,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,491,0
P000463,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,235,0.64
P000464,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,412,0
P000465,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,263,0
P000466,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,319,0
P000467,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,454,0
P000468,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,137,0
P000469,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,491,0
P000470,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,189,0.1
P000471,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,258,0
P000472,BOD,CVS,AA0084BODTFB,AA0524TFBCVS,.,426,0
P000473,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,491,0
P000474,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,235,1.16
P000475,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,412,0
P000476,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,263,0
P000477,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,319,0
P000478,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,454,0
P000479,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,137,0
P000480,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,491,0
P000481,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,189,0
P000482,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,258,0.38
P000483,BOD,CVS,AA0096BODTFB,AA0520TFBCVS,.,426,0
P000484,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,491,0
P000485,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,235,0.33
P000486,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,412,0
P000487,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,263,0
P000488,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,319,0
P000489,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,454,0
P000490,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,137,0
P000491,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,491,0
P000492,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,189,0
P000493,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,258,0
P000494,BOD,CVS,AA0136BODQEY,AA3488QEYCVS,.,426,0
P000495,BOD,DEW,AA0066BODDEW,.,.,78,0
P000496,BOD,DEW,AA0066BODDEW,.,.,76,1.12
P000497,BOD,DEW,AA0066BODDEW,.,.,111,0
P000498,BOD,DEW,AA0066BODDEW,.,.,118,4.42
P000499,BOD,DEW,AA0066BODDEW,.,.,99,1.41
P000500,BOD,DEW,AA0066BODDEW,.,.,197,2.35
P000501,BOD,DEW,AA0066BODDEW,.,.,13,2.81
P000502,BOD,DEW,AA0066BODDEW,.,.,217.717,0
P000503,BOD,DEW,AA0066BODDEW,.,.,84,0.81
P000504,BOD,DEW,AA0066BODDEW,.,.,103,11.53
P000505,BOD,DEW,AA0066BODDEW,.,.,187,10.32
P000506,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,525,0
P000507,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,300,0.03
P000508,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,439,0.01
P000509,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,275,0.03
P000510,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,381,0.01
P000511,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,568,0.01
P000512,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,148,0.01
P000513,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,629,0
P000514,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,317,0.03
P000515,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,328,0.03
P000516,BOD,EDB,AA0112BODTFB,AA0004TFBEDB,.,350,0.78
P000517,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,525,0
P000518,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,300,0
P000519,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,439,0
P000520,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,275,0
P000521,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,381,1.2
P000522,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,568,0
P000523,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,148,0
P000524,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,629,0
P000525,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,317,0.01
P000526,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,328,0
P000527,BOD,EDB,AA0112BODTFB,AA0458TFBMBY,AA0006MBYEDB,350,0.29
P000528,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,525,2.02
P000529,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,300,0.03
P000530,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,439,0.01
P000531,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,275,0.03
P000532,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,381,0.69
P000533,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,568,0.01
P000534,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,148,0.01
P000535,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,629,0
P000536,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,317,0.03
P000537,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,328,0.03
P000538,BOD,EDB,AA0114BODTFB,AA0004TFBEDB,.,350,0.29
P000539,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,525,0
P000540,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,300,0
P000541,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,439,0
P000542,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,275,0
P000543,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,381,0.74
P000544,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,568,0
P000545,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,148,0
P000546,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,629,0
P000547,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,317,0.01
P000548,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,328,0
P000549,BOD,EDB,AA0114BODTFB,AA0458TFBMBY,AA0006MBYEDB,350,0
P000550,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,525,1.17
P000551,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,300,0.03
P000552,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,439,1.99
P000553,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,275,5.65
P000554,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,381,6.79
P000555,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,568,0
P000556,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,148,0
P000557,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,629,0
P000558,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,317,0.03
P000559,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,328,3.38
P000560,BOD,EDB,AA0120BODTFB,AA0002TFBEDB,.,350,1.83
P000561,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,434,0
P000562,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,230,0
P000563,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,434,0
P000564,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,278,0
P000565,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,395,0
P000566,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,464,0
P000567,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,141,0
P000568,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,498,0
P000569,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,197,0
P000570,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,322,0
P000571,BOD,EFO,AA0080BODTFB,AA0678TFBEFO,.,378,0.32
P000572,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,434,0
P000573,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,230,0.67
P000574,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,434,0
P000575,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,278,0
P000576,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,395,0
P000577,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,464,1.49
P000578,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,141,0.32
P000579,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,498,0
P000580,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,197,0
P000581,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,322,1.64
P000582,BOD,EFO,AA0084BODTFB,AA0678TFBEFO,.,378,0.29
P000583,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,434,0
P000584,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,230,0.01
P000585,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,434,0.01
P000586,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,278,0.01
P000587,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,395,0.01
P000588,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,464,0.4
P000589,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,141,0.01
P000590,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,498,0
P000591,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,197,0.14
P000592,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,322,0.77
P000593,BOD,EFO,AA0108BODTFB,AA0676TFBEFO,.,378,0
P000594,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,434,0
P000595,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,230,0.01
P000596,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,434,0.01
P000597,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,278,0.01
P000598,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,395,0.01
P000599,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,464,0
P000600,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,141,0.71
P000601,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,498,0
P000602,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,197,0.14
P000603,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,322,0.01
P000604,BOD,EFO,AA0112BODTFB,AA0676TFBEFO,.,378,0.3
P000605,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,434,0
P000606,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,230,0.01
P000607,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,434,0.01
P000608,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,278,0.01
P000609,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,395,0.34
P000610,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,464,0.26
P000611,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,141,0.01
P000612,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,498,0
P000613,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,197,0.14
P000614,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,322,0.01
P000615,BOD,EFO,AA0114BODTFB,AA0676TFBEFO,.,378,0
P000616,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,434,0
P000617,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,230,0.01
P000618,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,434,0
P000619,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,278,0.01
P000620,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,395,0.65
P000621,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,464,0
P000622,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,141,2.52
P000623,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,498,0
P000624,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,197,0.2
P000625,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,322,4.78
P000626,BOD,EFO,AA0120BODTFB,AA0672TFBEFO,.,378,0.63
P000627,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,548,0
P000628,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,272,0
P000629,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,444,0
P000630,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,284,0
P000631,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,365,0
P000632,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,466,0
P000633,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,154,0
P000634,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,517,0
P000635,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,286,0
P000636,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,305,0.32
P000637,BOD,EGX,AA0080BODTFB,AA0664TFBEGX,.,394,0
P000638,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,548,0
P000639,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,272,0
P000640,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,444,0
P000641,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,284,1
P000642,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,365,0.35
P000643,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,466,0
P000644,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,154,0.32
P000645,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,517,0
P000646,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,286,0
P000647,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,305,0
P000648,BOD,EGX,AA0084BODTFB,AA0664TFBEGX,.,394,0
P000649,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,548,0
P000650,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,272,0
P000651,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,444,0
P000652,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,284,0.4
P000653,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,365,0
P000654,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,466,0
P000655,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,154,0
P000656,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,517,0
P000657,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,286,0
P000658,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,305,0
P000659,BOD,EGX,AA0108BODTFB,AA0670TFBEGX,.,394,0
P000660,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,548,0
P000661,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,272,0.33
P000662,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,444,0
P000663,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,284,2.29
P000664,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,365,0.98
P000665,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,466,0
P000666,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,154,0
P000667,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,517,0
P000668,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,286,0
P000669,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,305,0.6
P000670,BOD,EGX,AA0112BODTFB,AA0670TFBEGX,.,394,0.58
P000671,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,548,0
P000672,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,272,0.02
P000673,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,444,0
P000674,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,284,0.9
P000675,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,365,0
P000676,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,466,0
P000677,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,154,0
P000678,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,517,0
P000679,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,286,0.02
P000680,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,305,0
P000681,BOD,EGX,AA0114BODTFB,AA0660TFBEGX,.,394,0
P000682,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,548,0
P000683,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,272,0.02
P000684,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,444,0
P000685,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,284,7.53
P000686,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,365,2.26
P000687,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,466,0
P000688,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,154,0.33
P000689,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,517,0
P000690,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,286,0.03
P000691,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,305,0
P000692,BOD,EGX,AA0120BODTFB,AA0660TFBEGX,.,394,0.3
P000693,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,459,0
P000694,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,257,0
P000695,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,396,0
P000696,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,263,0
P000697,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,325,0
P000698,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,452,0
P000699,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,76,0
P000700,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,456,0
P000701,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,269,0.58
P000702,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,384,0
P000703,BOD,FVH,AA0080BODTFB,BA2299TFBFVH,.,352,0
P000704,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,459,0
P000705,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,257,0.33
P000706,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,396,0
P000707,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,263,0.32
P000708,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,325,0
P000709,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,452,0
P000710,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,76,0
P000711,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,456,0
P000712,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,269,2.39
P000713,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,384,0
P000714,BOD,FVH,AA0084BODTFB,BA2299TFBFVH,.,352,0
